batch_size,delta,device_type,cpu,memory,consumption,timestamp,gpu
25,50,Laptop,8,81,19,2024-03-19 17:56:55.157126,0
25,49,Laptop,11,81,19,2024-03-19 17:56:55.207574,0
25,46,Laptop,12,81,19,2024-03-19 17:56:55.254838,0
25,53,Laptop,12,81,19,2024-03-19 17:56:55.309373,0
25,49,Laptop,7,81,19,2024-03-19 17:56:55.359590,0
25,47,Laptop,10,81,19,2024-03-19 17:56:55.407793,0
25,45,Laptop,6,81,19,2024-03-19 17:56:55.454186,0
25,57,Laptop,14,81,19,2024-03-19 17:56:55.512807,0
25,46,Laptop,6,81,19,2024-03-19 17:56:55.560094,0
25,52,Laptop,8,81,19,2024-03-19 17:56:55.612900,0
25,46,Laptop,8,81,19,2024-03-19 17:56:55.659860,0
25,47,Laptop,10,81,19,2024-03-19 17:56:55.707958,0
25,51,Laptop,11,81,19,2024-03-19 17:56:55.759746,0
25,48,Laptop,10,81,19,2024-03-19 17:56:55.808718,0
25,46,Laptop,6,81,19,2024-03-19 17:56:55.855518,0
25,48,Laptop,10,81,19,2024-03-19 17:56:55.904333,0
25,46,Laptop,8,81,19,2024-03-19 17:56:55.951369,0
25,48,Laptop,10,81,19,2024-03-19 17:56:56.000080,0
25,49,Laptop,8,81,19,2024-03-19 17:56:56.050498,0
25,60,Laptop,9,81,19,2024-03-19 17:56:56.111412,0
25,46,Laptop,5,81,19,2024-03-19 17:56:56.157965,0
25,50,Laptop,8,81,19,2024-03-19 17:56:56.208952,0
25,50,Laptop,18,81,20,2024-03-19 17:56:56.259913,0
25,48,Laptop,7,81,19,2024-03-19 17:56:56.309289,0
25,47,Laptop,6,81,19,2024-03-19 17:56:56.356844,0
25,47,Laptop,9,81,19,2024-03-19 17:56:56.404627,0
25,49,Laptop,15,81,19,2024-03-19 17:56:56.454950,0
25,48,Laptop,7,81,19,2024-03-19 17:56:56.504551,0
25,47,Laptop,6,81,19,2024-03-19 17:56:56.552155,0
25,45,Laptop,9,81,19,2024-03-19 17:56:56.598388,0
25,45,Laptop,8,81,19,2024-03-19 17:56:56.644184,0
25,45,Laptop,13,81,19,2024-03-19 17:56:56.689882,0
25,48,Laptop,15,81,19,2024-03-19 17:56:56.738628,0
25,49,Laptop,7,81,19,2024-03-19 17:56:56.788252,0
25,47,Laptop,9,81,19,2024-03-19 17:56:56.836021,0
25,46,Laptop,6,81,19,2024-03-19 17:56:56.883324,0
25,53,Laptop,14,81,19,2024-03-19 17:56:56.937630,0
25,49,Laptop,9,81,19,2024-03-19 17:56:56.988306,0
25,50,Laptop,7,81,19,2024-03-19 17:56:57.039266,0
25,46,Laptop,9,81,19,2024-03-19 17:56:57.086461,0
25,46,Laptop,9,81,19,2024-03-19 17:56:57.133961,0
25,46,Laptop,8,81,19,2024-03-19 17:56:57.180634,0
25,47,Laptop,9,81,19,2024-03-19 17:56:57.228580,0
25,44,Laptop,8,81,19,2024-03-19 17:56:57.273893,0
25,47,Laptop,8,81,19,2024-03-19 17:56:57.321484,0
25,55,Laptop,9,81,19,2024-03-19 17:56:57.377084,0
25,51,Laptop,13,81,19,2024-03-19 17:56:57.429040,0
25,50,Laptop,6,81,19,2024-03-19 17:56:57.479954,0
25,47,Laptop,11,81,19,2024-03-19 17:56:57.528290,0
25,47,Laptop,6,81,19,2024-03-19 17:56:57.576398,0
25,46,Laptop,10,81,19,2024-03-19 17:56:57.623799,0
25,48,Laptop,13,81,19,2024-03-19 17:56:57.672618,0
25,47,Laptop,9,81,19,2024-03-19 17:56:57.720992,0
25,45,Laptop,6,81,19,2024-03-19 17:56:57.767178,0
25,44,Laptop,8,81,19,2024-03-19 17:56:57.812790,0
25,53,Laptop,9,81,19,2024-03-19 17:56:57.866578,0
25,44,Laptop,17,81,19,2024-03-19 17:56:57.911410,0
25,49,Laptop,14,81,19,2024-03-19 17:56:57.961815,0
25,46,Laptop,10,81,19,2024-03-19 17:56:58.009421,0
25,50,Laptop,9,81,19,2024-03-19 17:56:58.060947,0
25,45,Laptop,10,81,19,2024-03-19 17:56:58.106901,0
25,47,Laptop,14,81,19,2024-03-19 17:56:58.155211,0
25,46,Laptop,8,81,19,2024-03-19 17:56:58.202532,0
25,54,Laptop,9,81,19,2024-03-19 17:56:58.257934,0
25,46,Laptop,5,81,19,2024-03-19 17:56:58.305158,0
25,59,Laptop,10,81,19,2024-03-19 17:56:58.364877,0
25,51,Laptop,12,81,19,2024-03-19 17:56:58.417150,0
25,45,Laptop,9,81,19,2024-03-19 17:56:58.463045,0
25,44,Laptop,7,81,19,2024-03-19 17:56:58.507912,0
25,52,Laptop,13,81,19,2024-03-19 17:56:58.561297,0
25,49,Laptop,9,81,19,2024-03-19 17:56:58.611571,0
25,49,Laptop,10,81,19,2024-03-19 17:56:58.661972,0
25,47,Laptop,9,81,19,2024-03-19 17:56:58.710065,0
25,49,Laptop,7,81,19,2024-03-19 17:56:58.760627,0
25,52,Laptop,7,81,19,2024-03-19 17:56:58.813479,0
25,49,Laptop,16,81,19,2024-03-19 17:56:58.863887,0
25,46,Laptop,8,81,19,2024-03-19 17:56:58.911168,0
25,46,Laptop,6,81,19,2024-03-19 17:56:58.958328,0
25,49,Laptop,8,81,19,2024-03-19 17:56:59.008159,0
25,47,Laptop,9,81,19,2024-03-19 17:56:59.056521,0
25,46,Laptop,9,81,19,2024-03-19 17:56:59.103879,0
25,57,Laptop,10,81,19,2024-03-19 17:56:59.161989,0
25,50,Laptop,11,81,19,2024-03-19 17:56:59.213281,0
25,55,Laptop,12,81,19,2024-03-19 17:56:59.269699,0
25,53,Laptop,15,81,19,2024-03-19 17:56:59.324032,0
25,48,Laptop,7,81,19,2024-03-19 17:56:59.372639,0
25,45,Laptop,6,81,19,2024-03-19 17:56:59.418894,0
25,46,Laptop,10,81,19,2024-03-19 17:56:59.466224,0
25,48,Laptop,12,81,19,2024-03-19 17:56:59.515672,0
25,48,Laptop,9,81,19,2024-03-19 17:56:59.565140,0
25,47,Laptop,7,81,19,2024-03-19 17:56:59.612742,0
25,46,Laptop,11,81,19,2024-03-19 17:56:59.659735,0
25,45,Laptop,8,81,19,2024-03-19 17:56:59.705883,0
25,53,Laptop,17,81,19,2024-03-19 17:56:59.760399,0
25,55,Laptop,9,81,19,2024-03-19 17:56:59.816296,0
25,48,Laptop,7,81,19,2024-03-19 17:56:59.865135,0
25,48,Laptop,7,81,19,2024-03-19 17:56:59.914217,0
25,47,Laptop,10,81,19,2024-03-19 17:56:59.962294,0
25,52,Laptop,10,81,19,2024-03-19 17:57:00.015376,0
25,46,Laptop,10,81,19,2024-03-19 17:57:00.062221,0
25,44,Laptop,7,81,19,2024-03-19 17:57:00.107341,0
25,45,Laptop,8,81,19,2024-03-19 17:57:00.153808,0
25,48,Laptop,19,81,20,2024-03-19 17:57:00.203276,0
25,54,Laptop,12,81,19,2024-03-19 17:57:00.257851,0
25,45,Laptop,6,81,19,2024-03-19 17:57:00.304116,0
25,49,Laptop,8,81,19,2024-03-19 17:57:00.354434,0
25,46,Laptop,6,81,19,2024-03-19 17:57:00.401395,0
25,48,Laptop,17,81,19,2024-03-19 17:57:00.451118,0
25,54,Laptop,8,81,19,2024-03-19 17:57:00.505929,0
25,47,Laptop,6,81,19,2024-03-19 17:57:00.553570,0
25,46,Laptop,8,81,19,2024-03-19 17:57:00.600399,0
25,44,Laptop,8,81,19,2024-03-19 17:57:00.644965,0
25,49,Laptop,11,81,19,2024-03-19 17:57:00.694608,0
25,48,Laptop,10,81,19,2024-03-19 17:57:00.743408,0
25,45,Laptop,8,81,19,2024-03-19 17:57:00.789206,0
25,46,Laptop,6,81,19,2024-03-19 17:57:00.835952,0
25,47,Laptop,7,81,19,2024-03-19 17:57:00.883877,0
25,49,Laptop,11,81,19,2024-03-19 17:57:00.933719,0
25,48,Laptop,10,81,19,2024-03-19 17:57:00.983033,0
25,47,Laptop,10,81,19,2024-03-19 17:57:01.030813,0
25,48,Laptop,7,81,19,2024-03-19 17:57:01.079655,0
25,47,Laptop,12,81,19,2024-03-19 17:57:01.127338,0
25,48,Laptop,12,81,19,2024-03-19 17:57:01.176536,0
25,47,Laptop,10,81,19,2024-03-19 17:57:01.224354,0
25,46,Laptop,13,81,19,2024-03-19 17:57:01.271340,0
25,50,Laptop,14,81,19,2024-03-19 17:57:01.322688,0
25,49,Laptop,11,81,19,2024-03-19 17:57:01.372298,0
25,48,Laptop,12,81,19,2024-03-19 17:57:01.420940,0
25,49,Laptop,11,81,19,2024-03-19 17:57:01.470687,0
25,52,Laptop,9,81,19,2024-03-19 17:57:01.523654,0
25,53,Laptop,10,81,19,2024-03-19 17:57:01.577739,0
25,48,Laptop,6,81,19,2024-03-19 17:57:01.627313,0
25,53,Laptop,13,81,19,2024-03-19 17:57:01.681933,0
25,49,Laptop,6,81,19,2024-03-19 17:57:01.731726,0
25,49,Laptop,12,81,19,2024-03-19 17:57:01.782282,0
25,47,Laptop,9,81,19,2024-03-19 17:57:01.830817,0
25,56,Laptop,11,81,19,2024-03-19 17:57:01.887650,0
25,51,Laptop,7,81,19,2024-03-19 17:57:01.939627,0
25,45,Laptop,8,81,19,2024-03-19 17:57:01.985465,0
25,46,Laptop,10,81,19,2024-03-19 17:57:02.032319,0
25,49,Laptop,11,81,19,2024-03-19 17:57:02.082722,0
25,53,Laptop,8,81,19,2024-03-19 17:57:02.136423,0
25,48,Laptop,10,81,19,2024-03-19 17:57:02.185622,0
25,48,Laptop,8,81,19,2024-03-19 17:57:02.235115,0
25,48,Laptop,7,81,19,2024-03-19 17:57:02.284466,0
25,58,Laptop,11,81,19,2024-03-19 17:57:02.343825,0
25,55,Laptop,18,81,20,2024-03-19 17:57:02.400312,0
25,51,Laptop,13,81,19,2024-03-19 17:57:02.452168,0
25,50,Laptop,12,81,19,2024-03-19 17:57:02.503164,0
25,49,Laptop,10,81,19,2024-03-19 17:57:02.553510,0
25,51,Laptop,8,81,19,2024-03-19 17:57:02.605909,0
25,54,Laptop,7,81,19,2024-03-19 17:57:02.660910,0
25,46,Laptop,8,81,19,2024-03-19 17:57:02.707537,0
25,54,Laptop,14,81,19,2024-03-19 17:57:02.762328,0
25,46,Laptop,9,81,19,2024-03-19 17:57:02.809645,0
25,46,Laptop,8,81,19,2024-03-19 17:57:02.856870,0
25,47,Laptop,6,81,19,2024-03-19 17:57:02.904469,0
25,51,Laptop,18,81,20,2024-03-19 17:57:02.957091,0
25,54,Laptop,9,81,19,2024-03-19 17:57:03.012718,0
25,52,Laptop,8,81,19,2024-03-19 17:57:03.065662,0
25,47,Laptop,7,81,19,2024-03-19 17:57:03.113945,0
25,45,Laptop,9,81,19,2024-03-19 17:57:03.159747,0
25,48,Laptop,15,81,19,2024-03-19 17:57:03.208551,0
25,45,Laptop,8,81,19,2024-03-19 17:57:03.255095,0
25,49,Laptop,7,81,19,2024-03-19 17:57:03.305498,0
25,54,Laptop,18,81,20,2024-03-19 17:57:03.360592,0
25,55,Laptop,19,81,20,2024-03-19 17:57:03.417163,0
25,50,Laptop,10,81,19,2024-03-19 17:57:03.468135,0
25,50,Laptop,9,81,19,2024-03-19 17:57:03.518894,0
25,49,Laptop,10,81,19,2024-03-19 17:57:03.569339,0
25,48,Laptop,7,81,19,2024-03-19 17:57:03.618304,0
25,58,Laptop,18,81,20,2024-03-19 17:57:03.677544,0
25,52,Laptop,7,81,19,2024-03-19 17:57:03.730617,0
25,49,Laptop,9,81,19,2024-03-19 17:57:03.781311,0
25,51,Laptop,8,81,19,2024-03-19 17:57:03.833645,0
25,45,Laptop,9,81,19,2024-03-19 17:57:03.879991,0
25,48,Laptop,9,81,19,2024-03-19 17:57:03.928844,0
25,52,Laptop,10,81,19,2024-03-19 17:57:03.981866,0
25,49,Laptop,7,81,19,2024-03-19 17:57:04.031534,0
25,47,Laptop,9,81,19,2024-03-19 17:57:04.079522,0
25,53,Laptop,16,81,19,2024-03-19 17:57:04.133225,0
25,54,Laptop,10,81,19,2024-03-19 17:57:04.188627,0
25,47,Laptop,9,81,19,2024-03-19 17:57:04.236820,0
25,49,Laptop,10,81,19,2024-03-19 17:57:04.286826,0
25,46,Laptop,8,81,19,2024-03-19 17:57:04.334286,0
25,51,Laptop,12,81,19,2024-03-19 17:57:04.386496,0
25,46,Laptop,5,81,19,2024-03-19 17:57:04.433162,0
25,44,Laptop,12,81,19,2024-03-19 17:57:04.478530,0
25,51,Laptop,8,81,19,2024-03-19 17:57:04.530963,0
25,54,Laptop,13,81,19,2024-03-19 17:57:04.586381,0
25,51,Laptop,6,81,19,2024-03-19 17:57:04.638737,0
25,55,Laptop,9,81,19,2024-03-19 17:57:04.694493,0
25,46,Laptop,8,81,19,2024-03-19 17:57:04.741197,0
25,46,Laptop,9,81,19,2024-03-19 17:57:04.787908,0
25,48,Laptop,10,81,19,2024-03-19 17:57:04.837339,0
25,52,Laptop,10,81,19,2024-03-19 17:57:04.890821,0
25,44,Laptop,7,81,19,2024-03-19 17:57:04.935753,0
25,44,Laptop,9,81,19,2024-03-19 17:57:04.981048,0
25,46,Laptop,14,81,19,2024-03-19 17:57:05.028060,0
25,46,Laptop,9,81,19,2024-03-19 17:57:05.075617,0
25,45,Laptop,8,81,19,2024-03-19 17:57:05.121840,0
25,47,Laptop,6,81,19,2024-03-19 17:57:05.169703,0
25,49,Laptop,12,81,19,2024-03-19 17:57:05.219298,0
25,56,Laptop,11,81,19,2024-03-19 17:57:05.276376,0
25,48,Laptop,10,81,19,2024-03-19 17:57:05.325740,0
25,47,Laptop,6,81,19,2024-03-19 17:57:05.373377,0
25,46,Laptop,10,81,19,2024-03-19 17:57:05.420577,0
25,43,Laptop,7,81,19,2024-03-19 17:57:05.464759,0
25,46,Laptop,13,81,19,2024-03-19 17:57:05.511500,0
25,47,Laptop,9,81,19,2024-03-19 17:57:05.559736,0
25,44,Laptop,8,81,19,2024-03-19 17:57:05.604384,0
25,45,Laptop,8,81,19,2024-03-19 17:57:05.650054,0
25,45,Laptop,8,81,19,2024-03-19 17:57:05.696075,0
25,52,Laptop,10,81,19,2024-03-19 17:57:05.749015,0
25,51,Laptop,9,81,19,2024-03-19 17:57:05.801010,0
25,45,Laptop,6,81,19,2024-03-19 17:57:05.847572,0
25,46,Laptop,9,81,19,2024-03-19 17:57:05.894846,0
25,47,Laptop,9,81,19,2024-03-19 17:57:05.943012,0
25,49,Laptop,12,81,19,2024-03-19 17:57:05.993100,0
25,49,Laptop,8,81,19,2024-03-19 17:57:06.043674,0
25,47,Laptop,10,81,19,2024-03-19 17:57:06.091635,0
25,50,Laptop,7,81,19,2024-03-19 17:57:06.142786,0
25,44,Laptop,7,81,19,2024-03-19 17:57:06.187543,0
25,46,Laptop,10,81,19,2024-03-19 17:57:06.235095,0
25,46,Laptop,10,81,19,2024-03-19 17:57:06.282477,0
25,50,Laptop,8,81,19,2024-03-19 17:57:06.334150,0
25,54,Laptop,11,81,19,2024-03-19 17:57:06.388988,0
25,48,Laptop,7,81,19,2024-03-19 17:57:06.438239,0
25,48,Laptop,18,81,20,2024-03-19 17:57:06.487973,0
25,50,Laptop,9,81,19,2024-03-19 17:57:06.538708,0
25,45,Laptop,9,81,19,2024-03-19 17:57:06.585003,0
25,47,Laptop,9,81,19,2024-03-19 17:57:06.633374,0
25,45,Laptop,13,81,19,2024-03-19 17:57:06.679731,0
25,53,Laptop,10,81,19,2024-03-19 17:57:06.733399,0
25,44,Laptop,11,81,19,2024-03-19 17:57:06.778802,0
50,58,Laptop,10,81,19,2024-03-19 17:57:06.838041,0
50,51,Laptop,9,81,19,2024-03-19 17:57:06.890178,0
50,62,Laptop,18,81,20,2024-03-19 17:57:06.953660,0
50,54,Laptop,10,81,19,2024-03-19 17:57:07.009020,0
50,56,Laptop,8,81,19,2024-03-19 17:57:07.065864,0
50,59,Laptop,17,81,19,2024-03-19 17:57:07.125950,0
50,54,Laptop,8,81,19,2024-03-19 17:57:07.181346,0
50,56,Laptop,11,81,19,2024-03-19 17:57:07.238595,0
50,56,Laptop,12,81,19,2024-03-19 17:57:07.295880,0
50,60,Laptop,8,81,19,2024-03-19 17:57:07.357176,0
50,59,Laptop,8,81,19,2024-03-19 17:57:07.417254,0
50,58,Laptop,14,81,19,2024-03-19 17:57:07.476205,0
50,59,Laptop,12,81,19,2024-03-19 17:57:07.535936,0
50,53,Laptop,12,81,19,2024-03-19 17:57:07.590143,0
50,63,Laptop,8,81,19,2024-03-19 17:57:07.654704,0
50,56,Laptop,10,81,19,2024-03-19 17:57:07.712317,0
50,60,Laptop,7,81,19,2024-03-19 17:57:07.773313,0
50,57,Laptop,14,81,19,2024-03-19 17:57:07.831102,0
50,56,Laptop,6,81,19,2024-03-19 17:57:07.888331,0
50,54,Laptop,11,81,19,2024-03-19 17:57:07.943239,0
50,54,Laptop,9,81,19,2024-03-19 17:57:07.998024,0
50,56,Laptop,12,81,19,2024-03-19 17:57:08.055025,0
50,55,Laptop,8,81,19,2024-03-19 17:57:08.110999,0
50,58,Laptop,10,81,19,2024-03-19 17:57:08.170208,0
50,52,Laptop,9,81,19,2024-03-19 17:57:08.223004,0
50,52,Laptop,11,81,19,2024-03-19 17:57:08.275925,0
50,57,Laptop,11,81,19,2024-03-19 17:57:08.333890,0
50,57,Laptop,7,81,19,2024-03-19 17:57:08.392299,0
50,51,Laptop,9,81,19,2024-03-19 17:57:08.444522,0
50,53,Laptop,11,81,19,2024-03-19 17:57:08.498506,0
50,55,Laptop,10,81,19,2024-03-19 17:57:08.554989,0
50,55,Laptop,12,81,19,2024-03-19 17:57:08.610954,0
50,51,Laptop,7,81,19,2024-03-19 17:57:08.663243,0
50,51,Laptop,8,81,19,2024-03-19 17:57:08.714926,0
50,53,Laptop,10,81,19,2024-03-19 17:57:08.769206,0
50,63,Laptop,10,81,19,2024-03-19 17:57:08.833075,0
50,52,Laptop,7,81,19,2024-03-19 17:57:08.885760,0
50,51,Laptop,15,81,19,2024-03-19 17:57:08.938052,0
50,59,Laptop,9,81,19,2024-03-19 17:57:08.998157,0
50,55,Laptop,10,81,19,2024-03-19 17:57:09.053892,0
50,53,Laptop,6,81,19,2024-03-19 17:57:09.107516,0
50,58,Laptop,12,81,19,2024-03-19 17:57:09.166160,0
50,57,Laptop,9,81,19,2024-03-19 17:57:09.224370,0
50,56,Laptop,9,81,19,2024-03-19 17:57:09.281312,0
50,65,Laptop,8,81,19,2024-03-19 17:57:09.347548,0
50,65,Laptop,10,81,19,2024-03-19 17:57:09.413271,0
50,55,Laptop,12,81,19,2024-03-19 17:57:09.469851,0
50,57,Laptop,8,81,19,2024-03-19 17:57:09.527499,0
50,55,Laptop,6,81,19,2024-03-19 17:57:09.583078,0
50,61,Laptop,11,81,19,2024-03-19 17:57:09.645277,0
50,60,Laptop,8,81,19,2024-03-19 17:57:09.706181,0
50,57,Laptop,10,81,19,2024-03-19 17:57:09.764486,0
50,55,Laptop,6,81,19,2024-03-19 17:57:09.820931,0
50,57,Laptop,12,81,19,2024-03-19 17:57:09.878623,0
50,54,Laptop,10,81,19,2024-03-19 17:57:09.933576,0
50,52,Laptop,9,81,19,2024-03-19 17:57:09.986891,0
50,55,Laptop,7,81,19,2024-03-19 17:57:10.043182,0
50,55,Laptop,11,81,19,2024-03-19 17:57:10.098807,0
50,61,Laptop,10,81,19,2024-03-19 17:57:10.160429,0
50,52,Laptop,6,81,19,2024-03-19 17:57:10.213285,0
50,54,Laptop,10,81,19,2024-03-19 17:57:10.267947,0
50,55,Laptop,15,81,19,2024-03-19 17:57:10.323739,0
50,60,Laptop,11,81,19,2024-03-19 17:57:10.384377,0
50,55,Laptop,8,81,19,2024-03-19 17:57:10.440411,0
50,55,Laptop,7,81,19,2024-03-19 17:57:10.496555,0
50,56,Laptop,12,81,19,2024-03-19 17:57:10.553358,0
50,57,Laptop,12,81,19,2024-03-19 17:57:10.612034,0
50,56,Laptop,7,81,19,2024-03-19 17:57:10.669201,0
50,54,Laptop,9,81,19,2024-03-19 17:57:10.724381,0
50,55,Laptop,11,81,19,2024-03-19 17:57:10.780121,0
50,56,Laptop,8,81,19,2024-03-19 17:57:10.837693,0
50,52,Laptop,11,81,19,2024-03-19 17:57:10.890956,0
50,54,Laptop,10,81,19,2024-03-19 17:57:10.945653,0
50,52,Laptop,10,81,19,2024-03-19 17:57:10.998683,0
50,59,Laptop,12,81,19,2024-03-19 17:57:11.058781,0
50,60,Laptop,6,81,19,2024-03-19 17:57:11.119519,0
50,53,Laptop,11,81,19,2024-03-19 17:57:11.173187,0
50,53,Laptop,10,81,19,2024-03-19 17:57:11.227069,0
50,57,Laptop,8,81,19,2024-03-19 17:57:11.285294,0
50,56,Laptop,11,81,19,2024-03-19 17:57:11.342017,0
50,53,Laptop,7,81,19,2024-03-19 17:57:11.396441,0
50,52,Laptop,14,81,19,2024-03-19 17:57:11.449498,0
50,52,Laptop,8,81,19,2024-03-19 17:57:11.503016,0
50,49,Laptop,8,81,19,2024-03-19 17:57:11.553273,0
50,52,Laptop,14,81,19,2024-03-19 17:57:11.606605,0
50,55,Laptop,12,81,19,2024-03-19 17:57:11.662441,0
50,61,Laptop,11,81,19,2024-03-19 17:57:11.724419,0
50,55,Laptop,10,81,19,2024-03-19 17:57:11.780927,0
50,56,Laptop,13,81,19,2024-03-19 17:57:11.838145,0
50,57,Laptop,14,81,19,2024-03-19 17:57:11.896088,0
50,56,Laptop,14,81,19,2024-03-19 17:57:11.953679,0
50,56,Laptop,8,81,19,2024-03-19 17:57:12.010778,0
50,54,Laptop,9,81,19,2024-03-19 17:57:12.066076,0
50,56,Laptop,13,81,19,2024-03-19 17:57:12.123181,0
50,60,Laptop,8,81,19,2024-03-19 17:57:12.184709,0
50,52,Laptop,8,81,19,2024-03-19 17:57:12.238087,0
50,51,Laptop,8,81,19,2024-03-19 17:57:12.290520,0
50,52,Laptop,9,81,19,2024-03-19 17:57:12.343157,0
50,59,Laptop,14,81,19,2024-03-19 17:57:12.403530,0
50,54,Laptop,10,81,19,2024-03-19 17:57:12.458253,0
50,53,Laptop,8,81,19,2024-03-19 17:57:12.512778,0
50,57,Laptop,13,81,19,2024-03-19 17:57:12.570623,0
50,57,Laptop,6,81,19,2024-03-19 17:57:12.628380,0
50,53,Laptop,10,81,19,2024-03-19 17:57:12.682944,0
50,50,Laptop,6,81,19,2024-03-19 17:57:12.734321,0
50,54,Laptop,11,81,19,2024-03-19 17:57:12.790013,0
50,60,Laptop,9,81,19,2024-03-19 17:57:12.851372,0
50,62,Laptop,9,81,19,2024-03-19 17:57:12.914202,0
50,51,Laptop,9,81,19,2024-03-19 17:57:12.966208,0
50,52,Laptop,12,81,19,2024-03-19 17:57:13.018768,0
50,59,Laptop,11,81,19,2024-03-19 17:57:13.078604,0
50,50,Laptop,6,81,19,2024-03-19 17:57:13.129400,0
50,52,Laptop,10,81,19,2024-03-19 17:57:13.182105,0
50,53,Laptop,11,81,19,2024-03-19 17:57:13.235818,0
50,56,Laptop,10,81,19,2024-03-19 17:57:13.292552,0
50,53,Laptop,11,81,19,2024-03-19 17:57:13.346610,0
50,53,Laptop,8,81,19,2024-03-19 17:57:13.400299,0
50,53,Laptop,10,81,19,2024-03-19 17:57:13.454559,0
50,56,Laptop,10,81,19,2024-03-19 17:57:13.511854,0
50,52,Laptop,8,81,19,2024-03-19 17:57:13.564787,0
50,51,Laptop,10,81,19,2024-03-19 17:57:13.617137,0
50,58,Laptop,12,81,19,2024-03-19 17:57:13.676207,0
50,66,Laptop,8,81,19,2024-03-19 17:57:13.742942,0
50,50,Laptop,9,81,19,2024-03-19 17:57:13.794277,0
50,50,Laptop,8,81,19,2024-03-19 17:57:13.845155,0
50,61,Laptop,11,81,19,2024-03-19 17:57:13.907676,0
50,56,Laptop,8,81,19,2024-03-19 17:57:13.964604,0
50,53,Laptop,8,81,19,2024-03-19 17:57:14.018590,0
50,53,Laptop,10,81,19,2024-03-19 17:57:14.072373,0
50,52,Laptop,11,81,19,2024-03-19 17:57:14.125122,0
50,54,Laptop,9,81,19,2024-03-19 17:57:14.180079,0
50,51,Laptop,8,81,19,2024-03-19 17:57:14.231917,0
50,60,Laptop,10,81,19,2024-03-19 17:57:14.292917,0
50,53,Laptop,12,81,19,2024-03-19 17:57:14.346933,0
50,59,Laptop,7,81,19,2024-03-19 17:57:14.407152,0
50,51,Laptop,9,81,19,2024-03-19 17:57:14.459735,0
50,55,Laptop,9,81,19,2024-03-19 17:57:14.515591,0
50,56,Laptop,11,81,19,2024-03-19 17:57:14.573334,0
50,60,Laptop,8,81,19,2024-03-19 17:57:14.634276,0
50,54,Laptop,9,81,19,2024-03-19 17:57:14.689698,0
50,47,Laptop,7,81,19,2024-03-19 17:57:14.738211,0
50,51,Laptop,15,81,19,2024-03-19 17:57:14.789965,0
50,54,Laptop,9,81,19,2024-03-19 17:57:14.845248,0
50,55,Laptop,9,81,19,2024-03-19 17:57:14.901295,0
50,53,Laptop,8,81,19,2024-03-19 17:57:14.954844,0
50,51,Laptop,11,81,19,2024-03-19 17:57:15.007247,0
50,60,Laptop,10,81,19,2024-03-19 17:57:15.068298,0
50,54,Laptop,9,81,19,2024-03-19 17:57:15.123847,0
50,49,Laptop,8,81,19,2024-03-19 17:57:15.174371,0
50,57,Laptop,10,81,19,2024-03-19 17:57:15.232334,0
50,56,Laptop,8,81,19,2024-03-19 17:57:15.289279,0
50,61,Laptop,11,81,19,2024-03-19 17:57:15.351871,0
50,56,Laptop,7,81,19,2024-03-19 17:57:15.408705,0
50,52,Laptop,10,81,19,2024-03-19 17:57:15.461844,0
50,53,Laptop,8,81,19,2024-03-19 17:57:15.516199,0
50,49,Laptop,9,81,19,2024-03-19 17:57:15.566599,0
50,48,Laptop,7,81,19,2024-03-19 17:57:15.615812,0
50,51,Laptop,9,81,19,2024-03-19 17:57:15.667442,0
50,60,Laptop,18,81,20,2024-03-19 17:57:15.728608,0
50,56,Laptop,11,81,19,2024-03-19 17:57:15.786037,0
50,58,Laptop,9,81,19,2024-03-19 17:57:15.844761,0
50,56,Laptop,11,81,19,2024-03-19 17:57:15.902311,0
50,57,Laptop,7,81,19,2024-03-19 17:57:15.960135,0
50,55,Laptop,8,81,19,2024-03-19 17:57:16.016189,0
50,54,Laptop,9,81,19,2024-03-19 17:57:16.071407,0
50,55,Laptop,11,81,19,2024-03-19 17:57:16.127391,0
50,52,Laptop,10,81,19,2024-03-19 17:57:16.180153,0
50,54,Laptop,11,81,19,2024-03-19 17:57:16.235538,0
50,52,Laptop,7,81,19,2024-03-19 17:57:16.288528,0
50,57,Laptop,13,81,19,2024-03-19 17:57:16.346979,0
50,57,Laptop,13,81,19,2024-03-19 17:57:16.405206,0
50,52,Laptop,8,81,19,2024-03-19 17:57:16.458626,0
50,51,Laptop,9,81,19,2024-03-19 17:57:16.510245,0
50,60,Laptop,16,81,19,2024-03-19 17:57:16.571714,0
50,61,Laptop,13,81,19,2024-03-19 17:57:16.633983,0
50,54,Laptop,7,81,19,2024-03-19 17:57:16.689285,0
50,55,Laptop,9,81,19,2024-03-19 17:57:16.745882,0
50,56,Laptop,14,81,19,2024-03-19 17:57:16.803483,0
50,56,Laptop,13,81,19,2024-03-19 17:57:16.860879,0
50,51,Laptop,9,81,19,2024-03-19 17:57:16.913321,0
50,53,Laptop,11,81,19,2024-03-19 17:57:16.967720,0
50,53,Laptop,9,81,19,2024-03-19 17:57:17.021615,0
50,60,Laptop,10,81,19,2024-03-19 17:57:17.082963,0
50,53,Laptop,9,81,19,2024-03-19 17:57:17.137516,0
50,53,Laptop,8,81,19,2024-03-19 17:57:17.191332,0
50,55,Laptop,13,81,19,2024-03-19 17:57:17.247634,0
50,53,Laptop,9,81,19,2024-03-19 17:57:17.302238,0
50,54,Laptop,9,81,19,2024-03-19 17:57:17.357146,0
