delta_privacy,fps,pixel,timestamp,device_type,cpu,memory,consumption,gpu
45,20,1080,2024-03-26 10:14:53.561700,Orin,23,74,6,50
45,20,1080,2024-03-26 10:14:53.622708,Orin,26,74,6,50
45,20,1080,2024-03-26 10:14:53.683969,Orin,22,74,6,50
45,20,1080,2024-03-26 10:14:53.744547,Orin,17,74,6,50
45,20,1080,2024-03-26 10:14:53.805462,Orin,24,74,6,50
46,20,1080,2024-03-26 10:14:53.867364,Orin,22,74,6,50
45,20,1080,2024-03-26 10:14:53.927893,Orin,28,74,6,50
45,20,1080,2024-03-26 10:14:53.988150,Orin,20,74,6,50
45,20,1080,2024-03-26 10:14:54.049140,Orin,24,74,6,50
45,20,1080,2024-03-26 10:14:54.110735,Orin,24,74,6,50
45,20,1080,2024-03-26 10:14:54.171734,Orin,21,74,6,50
45,20,1080,2024-03-26 10:14:54.232261,Orin,20,74,6,50
45,20,1080,2024-03-26 10:14:54.292525,Orin,18,74,6,50
45,20,1080,2024-03-26 10:14:54.353996,Orin,19,74,6,50
45,20,1080,2024-03-26 10:14:54.414479,Orin,21,74,6,50
44,20,1080,2024-03-26 10:14:54.475115,Orin,16,74,6,50
45,20,1080,2024-03-26 10:14:54.536647,Orin,16,74,6,50
45,20,1080,2024-03-26 10:14:54.596906,Orin,14,74,6,50
52,20,1080,2024-03-26 10:14:54.780371,Orin,49,74,7,50
43,20,1080,2024-03-26 10:14:54.833967,Orin,24,74,6,50
42,20,1080,2024-03-26 10:14:54.893448,Orin,15,74,6,50
43,20,1080,2024-03-26 10:14:54.955963,Orin,21,74,6,50
42,20,1080,2024-03-26 10:14:55.015330,Orin,22,74,6,50
42,20,1080,2024-03-26 10:14:55.076387,Orin,18,74,6,50
42,20,1080,2024-03-26 10:14:55.137745,Orin,19,74,6,50
42,20,1080,2024-03-26 10:14:55.199242,Orin,16,74,6,50
42,20,1080,2024-03-26 10:14:55.259023,Orin,26,74,6,50
43,20,1080,2024-03-26 10:14:55.321474,Orin,19,74,6,50
43,20,1080,2024-03-26 10:14:55.382431,Orin,21,74,6,50
42,20,1080,2024-03-26 10:14:55.442706,Orin,21,74,6,50
42,20,1080,2024-03-26 10:14:55.503669,Orin,19,74,6,50
42,20,1080,2024-03-26 10:14:55.563719,Orin,21,74,6,50
42,20,1080,2024-03-26 10:14:55.624775,Orin,24,74,6,50
43,20,1080,2024-03-26 10:14:55.686970,Orin,19,74,6,50
42,20,1080,2024-03-26 10:14:55.747681,Orin,21,74,6,50
42,20,1080,2024-03-26 10:14:55.808175,Orin,25,74,6,50
43,20,1080,2024-03-26 10:14:55.870310,Orin,17,74,6,50
43,20,1080,2024-03-26 10:14:55.931531,Orin,23,74,6,50
42,20,1080,2024-03-26 10:14:55.990930,Orin,22,74,6,50
43,20,1080,2024-03-26 10:14:56.052683,Orin,21,74,6,50
42,20,1080,2024-03-26 10:14:56.112282,Orin,25,74,6,50
42,20,1080,2024-03-26 10:14:56.173495,Orin,17,74,6,50
42,20,1080,2024-03-26 10:14:56.235532,Orin,25,74,6,50
42,20,1080,2024-03-26 10:14:56.296211,Orin,23,74,6,50
44,20,1080,2024-03-26 10:14:56.358421,Orin,18,74,6,50
43,20,1080,2024-03-26 10:14:56.419153,Orin,22,74,6,50
42,20,1080,2024-03-26 10:14:56.478994,Orin,20,74,6,50
43,20,1080,2024-03-26 10:14:56.540661,Orin,21,74,6,50
43,20,1080,2024-03-26 10:14:56.600929,Orin,27,74,6,50
42,20,1080,2024-03-26 10:14:56.661476,Orin,17,74,6,50
42,20,1080,2024-03-26 10:14:56.722716,Orin,19,74,6,50
43,20,1080,2024-03-26 10:14:56.784659,Orin,21,74,6,50
43,20,1080,2024-03-26 10:14:56.844499,Orin,24,74,6,50
43,20,1080,2024-03-26 10:14:56.906050,Orin,22,74,6,50
43,20,1080,2024-03-26 10:14:56.966775,Orin,26,74,6,50
42,20,1080,2024-03-26 10:14:57.027245,Orin,17,74,6,50
43,20,1080,2024-03-26 10:14:57.089044,Orin,23,74,6,50
44,20,1080,2024-03-26 10:14:57.151151,Orin,26,74,6,50
43,20,1080,2024-03-26 10:14:57.211371,Orin,17,74,6,50
43,20,1080,2024-03-26 10:14:57.271965,Orin,24,74,6,50
43,20,1080,2024-03-26 10:14:57.332780,Orin,26,74,6,50
42,20,1080,2024-03-26 10:14:57.392762,Orin,22,74,6,50
43,20,1080,2024-03-26 10:14:57.454843,Orin,19,74,6,50
43,20,1080,2024-03-26 10:14:57.515467,Orin,19,74,6,50
43,20,1080,2024-03-26 10:14:57.576572,Orin,27,74,6,50
43,20,1080,2024-03-26 10:14:57.636918,Orin,18,74,6,50
43,20,1080,2024-03-26 10:14:57.698144,Orin,24,74,6,50
43,20,1080,2024-03-26 10:14:57.759579,Orin,19,74,6,50
43,20,1080,2024-03-26 10:14:57.820996,Orin,21,74,6,50
43,20,1080,2024-03-26 10:14:57.882582,Orin,21,74,6,50
43,20,1080,2024-03-26 10:14:57.943455,Orin,19,74,6,50
43,20,1080,2024-03-26 10:14:58.004447,Orin,24,74,6,50
43,20,1080,2024-03-26 10:14:58.065433,Orin,22,74,6,50
43,20,1080,2024-03-26 10:14:58.126531,Orin,18,74,6,50
43,20,1080,2024-03-26 10:14:58.187646,Orin,21,74,6,50
43,20,1080,2024-03-26 10:14:58.248628,Orin,21,74,6,50
43,20,1080,2024-03-26 10:14:58.310463,Orin,19,74,6,50
42,20,1080,2024-03-26 10:14:58.370482,Orin,20,74,6,50
43,20,1080,2024-03-26 10:14:58.432439,Orin,21,74,6,50
44,20,1080,2024-03-26 10:14:58.494103,Orin,21,74,6,50
43,20,1080,2024-03-26 10:14:58.554272,Orin,22,74,6,50
43,20,1080,2024-03-26 10:14:58.615597,Orin,22,74,6,50
43,20,1080,2024-03-26 10:14:58.676697,Orin,21,74,6,50
43,20,1080,2024-03-26 10:14:58.737275,Orin,21,74,6,50
43,20,1080,2024-03-26 10:14:58.798266,Orin,19,74,6,50
43,20,1080,2024-03-26 10:14:58.859751,Orin,19,74,6,50
43,20,1080,2024-03-26 10:14:58.920517,Orin,18,74,6,50
43,20,1080,2024-03-26 10:14:58.981031,Orin,27,74,6,50
43,20,1080,2024-03-26 10:14:59.042196,Orin,19,74,6,50
43,20,1080,2024-03-26 10:14:59.103042,Orin,19,74,6,50
43,20,1080,2024-03-26 10:14:59.164391,Orin,21,74,6,50
43,20,1080,2024-03-26 10:14:59.224784,Orin,21,74,6,50
43,20,1080,2024-03-26 10:14:59.285771,Orin,25,74,6,50
42,20,1080,2024-03-26 10:14:59.346322,Orin,15,74,6,50
42,20,1080,2024-03-26 10:14:59.407090,Orin,23,74,6,50
44,20,1080,2024-03-26 10:14:59.470285,Orin,23,74,6,50
43,20,1080,2024-03-26 10:14:59.531100,Orin,23,74,6,50
43,20,1080,2024-03-26 10:14:59.591935,Orin,19,74,6,50
43,20,1080,2024-03-26 10:14:59.653462,Orin,21,74,6,50
43,20,1080,2024-03-26 10:14:59.714190,Orin,22,74,6,50
43,20,1080,2024-03-26 10:14:59.775036,Orin,17,74,6,50
43,20,1080,2024-03-26 10:14:59.836435,Orin,21,74,6,50
43,20,1080,2024-03-26 10:14:59.898035,Orin,24,74,6,50
43,20,1080,2024-03-26 10:14:59.959437,Orin,17,74,6,50
46,20,1080,2024-03-26 10:15:00.023339,Orin,20,74,6,50
40,20,1080,2024-03-26 10:15:00.078584,Orin,26,74,6,50
40,20,1080,2024-03-26 10:15:00.139770,Orin,17,74,6,50
41,20,1080,2024-03-26 10:15:00.201371,Orin,23,74,6,50
41,20,1080,2024-03-26 10:15:00.262206,Orin,19,74,6,50
40,20,1080,2024-03-26 10:15:00.322905,Orin,25,74,6,50
40,20,1080,2024-03-26 10:15:00.383382,Orin,20,74,6,50
41,20,1080,2024-03-26 10:15:00.444724,Orin,17,74,6,50
41,20,1080,2024-03-26 10:15:00.504792,Orin,19,74,6,50
40,20,1080,2024-03-26 10:15:00.565855,Orin,21,74,6,50
40,20,1080,2024-03-26 10:15:00.627038,Orin,19,74,6,50
40,20,1080,2024-03-26 10:15:00.688423,Orin,16,74,6,50
40,20,1080,2024-03-26 10:15:00.749127,Orin,24,74,6,50
41,20,1080,2024-03-26 10:15:00.809615,Orin,22,74,6,50
41,20,1080,2024-03-26 10:15:00.869966,Orin,24,74,6,50
40,20,1080,2024-03-26 10:15:00.930903,Orin,21,74,6,50
41,20,1080,2024-03-26 10:15:00.992350,Orin,14,74,6,50
41,20,1080,2024-03-26 10:15:01.052796,Orin,21,74,6,50
40,20,1080,2024-03-26 10:15:01.113496,Orin,26,74,6,50
41,20,1080,2024-03-26 10:15:01.174287,Orin,24,74,6,50
41,20,1080,2024-03-26 10:15:01.234658,Orin,19,74,6,50
41,20,1080,2024-03-26 10:15:01.296128,Orin,22,74,6,50
41,20,1080,2024-03-26 10:15:01.356854,Orin,19,74,6,50
41,20,1080,2024-03-26 10:15:01.418233,Orin,23,74,6,50
41,20,1080,2024-03-26 10:15:01.478686,Orin,22,74,6,50
41,20,1080,2024-03-26 10:15:01.539073,Orin,22,74,6,50
40,20,1080,2024-03-26 10:15:01.599190,Orin,17,74,6,50
40,20,1080,2024-03-26 10:15:01.659612,Orin,17,74,6,50
41,20,1080,2024-03-26 10:15:01.720703,Orin,22,74,6,50
41,20,1080,2024-03-26 10:15:01.782144,Orin,21,74,6,50
40,20,1080,2024-03-26 10:15:01.843118,Orin,21,74,6,50
40,20,1080,2024-03-26 10:15:01.903666,Orin,22,74,6,50
40,20,1080,2024-03-26 10:15:01.964729,Orin,21,74,6,50
40,20,1080,2024-03-26 10:15:02.025120,Orin,22,74,6,50
41,20,1080,2024-03-26 10:15:02.086733,Orin,21,74,6,50
41,20,1080,2024-03-26 10:15:02.148273,Orin,21,74,6,50
41,20,1080,2024-03-26 10:15:02.209409,Orin,24,74,6,50
41,20,1080,2024-03-26 10:15:02.269551,Orin,25,74,6,50
41,20,1080,2024-03-26 10:15:02.329963,Orin,18,74,6,50
41,20,1080,2024-03-26 10:15:02.391186,Orin,21,74,6,50
41,20,1080,2024-03-26 10:15:02.451995,Orin,17,74,6,50
41,20,1080,2024-03-26 10:15:02.512897,Orin,18,74,6,50
41,20,1080,2024-03-26 10:15:02.573892,Orin,22,74,6,50
40,20,1080,2024-03-26 10:15:02.633203,Orin,24,74,6,50
41,20,1080,2024-03-26 10:15:02.694741,Orin,21,74,6,50
41,20,1080,2024-03-26 10:15:02.756396,Orin,22,74,6,50
41,20,1080,2024-03-26 10:15:02.816730,Orin,16,74,6,50
41,20,1080,2024-03-26 10:15:02.877984,Orin,21,74,6,50
41,20,1080,2024-03-26 10:15:02.938952,Orin,21,74,6,50
41,20,1080,2024-03-26 10:15:02.999069,Orin,24,74,6,50
41,20,1080,2024-03-26 10:15:03.060164,Orin,22,74,6,50
41,20,1080,2024-03-26 10:15:03.120655,Orin,19,74,6,50
41,20,1080,2024-03-26 10:15:03.182070,Orin,24,74,6,50
41,20,1080,2024-03-26 10:15:03.242502,Orin,21,74,6,50
44,20,1080,2024-03-26 10:15:03.306500,Orin,23,74,6,50
44,20,1080,2024-03-26 10:15:03.366711,Orin,24,74,6,50
43,20,1080,2024-03-26 10:15:03.426961,Orin,12,74,6,50
43,20,1080,2024-03-26 10:15:03.488331,Orin,21,74,6,50
43,20,1080,2024-03-26 10:15:03.549590,Orin,23,74,6,50
44,20,1080,2024-03-26 10:15:03.610967,Orin,26,74,6,50
44,20,1080,2024-03-26 10:15:03.671707,Orin,22,74,6,50
44,20,1080,2024-03-26 10:15:03.731962,Orin,24,74,6,50
43,20,1080,2024-03-26 10:15:03.791985,Orin,22,74,6,50
43,20,1080,2024-03-26 10:15:03.852916,Orin,21,74,6,50
43,20,1080,2024-03-26 10:15:03.914168,Orin,21,74,6,50
44,20,1080,2024-03-26 10:15:03.974939,Orin,22,74,6,50
44,20,1080,2024-03-26 10:15:04.035571,Orin,17,74,6,50
44,20,1080,2024-03-26 10:15:04.096440,Orin,24,74,6,50
44,20,1080,2024-03-26 10:15:04.156949,Orin,23,74,6,50
44,20,1080,2024-03-26 10:15:04.217526,Orin,22,74,6,50
44,20,1080,2024-03-26 10:15:04.277890,Orin,21,74,6,50
44,20,1080,2024-03-26 10:15:04.339236,Orin,17,74,6,50
44,20,1080,2024-03-26 10:15:04.399303,Orin,22,74,6,50
44,20,1080,2024-03-26 10:15:04.459675,Orin,22,74,6,50
44,20,1080,2024-03-26 10:15:04.520389,Orin,16,74,6,50
43,20,1080,2024-03-26 10:15:04.580710,Orin,22,74,6,50
44,20,1080,2024-03-26 10:15:04.642073,Orin,21,74,6,50
44,20,1080,2024-03-26 10:15:04.702575,Orin,24,74,6,50
44,20,1080,2024-03-26 10:15:04.763559,Orin,19,74,6,50
44,20,1080,2024-03-26 10:15:04.824445,Orin,24,74,6,50
44,20,1080,2024-03-26 10:15:04.884957,Orin,21,74,6,50
44,20,1080,2024-03-26 10:15:04.946302,Orin,22,74,6,50
44,20,1080,2024-03-26 10:15:05.006937,Orin,19,74,6,50
44,20,1080,2024-03-26 10:15:05.067666,Orin,20,74,6,50
44,20,1080,2024-03-26 10:15:05.128985,Orin,27,74,6,50
44,20,1080,2024-03-26 10:15:05.188908,Orin,23,74,6,50
44,20,1080,2024-03-26 10:15:05.250400,Orin,19,74,6,50
43,20,1080,2024-03-26 10:15:05.311121,Orin,16,74,6,50
44,20,1080,2024-03-26 10:15:05.372752,Orin,19,74,6,50
43,20,1080,2024-03-26 10:15:05.433039,Orin,26,74,6,50
43,20,1080,2024-03-26 10:15:05.494193,Orin,22,74,6,50
44,20,1080,2024-03-26 10:15:05.554996,Orin,22,74,6,50
44,20,1080,2024-03-26 10:15:05.615823,Orin,22,74,6,50
44,20,1080,2024-03-26 10:15:05.675869,Orin,24,74,6,50
43,20,1080,2024-03-26 10:15:05.736944,Orin,21,74,6,50
44,20,1080,2024-03-26 10:15:05.798226,Orin,21,74,6,50
43,20,1080,2024-03-26 10:15:05.858533,Orin,20,74,6,50
43,20,1080,2024-03-26 10:15:05.919102,Orin,17,74,6,50
43,20,1080,2024-03-26 10:15:05.980114,Orin,18,74,6,50
44,20,1080,2024-03-26 10:15:06.041715,Orin,22,74,6,50
44,20,1080,2024-03-26 10:15:06.102617,Orin,21,74,6,50
44,20,1080,2024-03-26 10:15:06.163362,Orin,22,74,6,50
44,20,1080,2024-03-26 10:15:06.224724,Orin,22,74,6,50
44,20,1080,2024-03-26 10:15:06.285190,Orin,21,74,6,50
44,20,1080,2024-03-26 10:15:06.345813,Orin,23,74,6,50
45,20,1080,2024-03-26 10:15:06.407979,Orin,24,74,6,50
44,20,1080,2024-03-26 10:15:06.468276,Orin,14,74,6,50
44,20,1080,2024-03-26 10:15:06.529639,Orin,27,74,6,50
44,20,1080,2024-03-26 10:15:06.590168,Orin,24,74,6,50
44,20,1080,2024-03-26 10:15:06.650789,Orin,24,74,6,50
44,20,1080,2024-03-26 10:15:06.711248,Orin,17,74,6,50
44,20,1080,2024-03-26 10:15:06.771541,Orin,21,74,6,50
44,20,1080,2024-03-26 10:15:06.833139,Orin,19,74,6,50
45,20,1080,2024-03-26 10:15:06.894151,Orin,23,74,6,50
44,20,1080,2024-03-26 10:15:06.953683,Orin,22,74,6,50
44,20,1080,2024-03-26 10:15:07.014342,Orin,30,74,6,50
44,20,1080,2024-03-26 10:15:07.074794,Orin,19,74,6,50
44,20,1080,2024-03-26 10:15:07.136018,Orin,14,74,6,50
44,20,1080,2024-03-26 10:15:07.197390,Orin,21,74,6,50
44,20,1080,2024-03-26 10:15:07.258502,Orin,24,74,6,50
45,20,1080,2024-03-26 10:15:07.319678,Orin,25,74,6,50
43,20,1080,2024-03-26 10:15:07.378226,Orin,20,74,6,50
45,20,1080,2024-03-26 10:15:07.440727,Orin,21,74,6,50
44,20,1080,2024-03-26 10:15:07.500857,Orin,22,74,6,50
44,20,1080,2024-03-26 10:15:07.561704,Orin,21,74,6,50
44,20,1080,2024-03-26 10:15:07.622704,Orin,24,74,6,50
44,20,1080,2024-03-26 10:15:07.683364,Orin,19,74,6,50
44,20,1080,2024-03-26 10:15:07.743960,Orin,16,74,6,50
44,20,1080,2024-03-26 10:15:07.804455,Orin,20,74,6,50
44,20,1080,2024-03-26 10:15:07.865905,Orin,21,74,6,50
44,20,1080,2024-03-26 10:15:07.927532,Orin,24,74,6,50
45,20,1080,2024-03-26 10:15:07.988707,Orin,21,74,6,50
44,20,1080,2024-03-26 10:15:08.049666,Orin,19,74,6,50
44,20,1080,2024-03-26 10:15:08.109664,Orin,24,74,6,50
44,20,1080,2024-03-26 10:15:08.171377,Orin,22,74,6,50
44,20,1080,2024-03-26 10:15:08.232705,Orin,14,74,6,50
44,20,1080,2024-03-26 10:15:08.294175,Orin,21,74,6,50
45,20,1080,2024-03-26 10:15:08.355658,Orin,23,74,6,50
44,20,1080,2024-03-26 10:15:08.416455,Orin,25,74,6,50
44,20,1080,2024-03-26 10:15:08.476714,Orin,24,74,6,50
45,20,1080,2024-03-26 10:15:08.538037,Orin,19,74,6,50
44,20,1080,2024-03-26 10:15:08.598607,Orin,22,74,6,50
44,20,1080,2024-03-26 10:15:08.660155,Orin,16,74,6,50
45,20,1080,2024-03-26 10:15:08.721470,Orin,28,74,6,50
44,20,1080,2024-03-26 10:15:08.780738,Orin,22,74,6,50
44,20,1080,2024-03-26 10:15:08.841204,Orin,27,74,6,50
44,20,1080,2024-03-26 10:15:08.902046,Orin,23,74,6,50
44,20,1080,2024-03-26 10:15:08.962600,Orin,19,74,6,50
44,20,1080,2024-03-26 10:15:09.023678,Orin,17,74,6,50
44,20,1080,2024-03-26 10:15:09.084580,Orin,22,74,6,50
44,20,1080,2024-03-26 10:15:09.144800,Orin,26,74,6,50
44,20,1080,2024-03-26 10:15:09.205394,Orin,22,74,6,50
45,20,1080,2024-03-26 10:15:09.266554,Orin,21,74,6,50
45,20,1080,2024-03-26 10:15:09.327190,Orin,25,74,6,50
44,20,1080,2024-03-26 10:15:09.387558,Orin,19,74,6,50
44,20,1080,2024-03-26 10:15:09.448662,Orin,19,74,6,50
44,20,1080,2024-03-26 10:15:09.509585,Orin,43,74,7,50
45,20,1080,2024-03-26 10:15:09.570842,Orin,39,74,6,50
48,20,1080,2024-03-26 10:15:09.634910,Orin,25,74,6,50
45,20,1080,2024-03-26 10:15:09.693114,Orin,20,74,6,50
45,20,1080,2024-03-26 10:15:09.753968,Orin,21,74,6,50
45,20,1080,2024-03-26 10:15:09.815084,Orin,28,74,6,50
45,20,1080,2024-03-26 10:15:09.875871,Orin,20,74,6,50
44,20,1080,2024-03-26 10:15:09.935741,Orin,19,74,6,50
44,20,1080,2024-03-26 10:15:09.996945,Orin,19,74,6,50
44,20,1080,2024-03-26 10:15:10.058298,Orin,21,74,6,50
44,20,1080,2024-03-26 10:15:10.119458,Orin,23,74,6,50
44,20,1080,2024-03-26 10:15:10.180467,Orin,21,74,6,50
45,20,1080,2024-03-26 10:15:10.241596,Orin,25,74,6,50
46,20,1080,2024-03-26 10:15:10.303128,Orin,34,74,6,50
45,20,1080,2024-03-26 10:15:10.362220,Orin,22,74,6,50
45,20,1080,2024-03-26 10:15:10.423315,Orin,21,74,6,50
45,20,1080,2024-03-26 10:15:10.484007,Orin,22,74,6,50
45,20,1080,2024-03-26 10:15:10.545150,Orin,21,74,6,50
45,20,1080,2024-03-26 10:15:10.605258,Orin,21,74,6,50
44,20,1080,2024-03-26 10:15:10.665457,Orin,22,74,6,50
44,20,1080,2024-03-26 10:15:10.725654,Orin,34,74,6,50
45,20,1080,2024-03-26 10:15:10.786902,Orin,25,74,6,50
45,20,1080,2024-03-26 10:15:10.847366,Orin,19,74,6,50
45,20,1080,2024-03-26 10:15:10.908488,Orin,20,74,6,50
44,20,1080,2024-03-26 10:15:10.969379,Orin,22,74,6,50
45,20,1080,2024-03-26 10:15:11.030387,Orin,23,74,6,50
44,20,1080,2024-03-26 10:15:11.090270,Orin,22,74,6,50
45,20,1080,2024-03-26 10:15:11.151478,Orin,24,74,6,50
46,20,1080,2024-03-26 10:15:11.212461,Orin,19,74,6,50
45,20,1080,2024-03-26 10:15:11.272590,Orin,23,74,6,50
45,20,1080,2024-03-26 10:15:11.333954,Orin,19,74,6,50
45,20,1080,2024-03-26 10:15:11.394542,Orin,25,74,6,50
45,20,1080,2024-03-26 10:15:11.455136,Orin,22,74,6,50
45,20,1080,2024-03-26 10:15:11.515667,Orin,20,74,6,50
45,20,1080,2024-03-26 10:15:11.576983,Orin,17,74,6,50
44,20,1080,2024-03-26 10:15:11.637813,Orin,21,74,6,50
45,20,1080,2024-03-26 10:15:11.700104,Orin,21,74,6,50
45,20,1080,2024-03-26 10:15:11.759936,Orin,22,74,6,50
45,20,1080,2024-03-26 10:15:11.820532,Orin,24,74,6,50
45,20,1080,2024-03-26 10:15:11.880925,Orin,20,74,6,50
45,20,1080,2024-03-26 10:15:11.941252,Orin,21,74,6,50
44,20,1080,2024-03-26 10:15:12.001388,Orin,24,74,6,50
45,20,1080,2024-03-26 10:15:12.063002,Orin,24,74,6,50
45,20,1080,2024-03-26 10:15:12.124225,Orin,16,74,6,50
45,20,1080,2024-03-26 10:15:12.185680,Orin,14,74,6,50
45,20,1080,2024-03-26 10:15:12.246554,Orin,18,74,6,50
45,20,1080,2024-03-26 10:15:12.307711,Orin,21,74,6,50
45,20,1080,2024-03-26 10:15:12.369267,Orin,14,74,6,50
45,20,1080,2024-03-26 10:15:12.429703,Orin,16,74,6,50
45,20,1080,2024-03-26 10:15:12.611576,Orin,50,74,7,50
42,20,1080,2024-03-26 10:15:12.668834,Orin,15,74,6,50
43,20,1080,2024-03-26 10:15:12.731582,Orin,19,74,6,50
42,20,1080,2024-03-26 10:15:12.791354,Orin,25,74,6,50
42,20,1080,2024-03-26 10:15:12.852243,Orin,18,74,6,50
43,20,1080,2024-03-26 10:15:12.914138,Orin,19,74,6,50
42,20,1080,2024-03-26 10:15:12.973603,Orin,14,74,6,50
43,20,1080,2024-03-26 10:15:13.034942,Orin,16,74,6,50
43,20,1080,2024-03-26 10:15:13.096562,Orin,24,74,6,50
42,20,1080,2024-03-26 10:15:13.155835,Orin,22,74,6,50
43,20,1080,2024-03-26 10:15:13.217349,Orin,21,74,6,50
43,20,1080,2024-03-26 10:15:13.278267,Orin,20,74,6,50
42,20,1080,2024-03-26 10:15:13.337652,Orin,17,74,6,50
43,20,1080,2024-03-26 10:15:13.400166,Orin,23,74,6,50
43,20,1080,2024-03-26 10:15:13.461342,Orin,21,74,6,50
42,20,1080,2024-03-26 10:15:13.521123,Orin,20,74,6,50
42,20,1080,2024-03-26 10:15:13.581423,Orin,17,74,6,50
43,20,1080,2024-03-26 10:15:13.644263,Orin,23,74,6,50
43,20,1080,2024-03-26 10:15:13.704509,Orin,16,74,6,50
42,20,1080,2024-03-26 10:15:13.764426,Orin,26,74,6,50
44,20,1080,2024-03-26 10:15:13.826698,Orin,16,74,6,50
42,20,1080,2024-03-26 10:15:13.885907,Orin,20,74,6,50
44,20,1080,2024-03-26 10:15:13.948107,Orin,24,74,6,50
42,20,1080,2024-03-26 10:15:14.007320,Orin,24,74,6,50
43,20,1080,2024-03-26 10:15:14.067974,Orin,22,74,6,50
42,20,1080,2024-03-26 10:15:14.127953,Orin,22,74,6,50
43,20,1080,2024-03-26 10:15:14.189548,Orin,20,74,6,50
42,20,1080,2024-03-26 10:15:14.248921,Orin,20,74,6,50
42,20,1080,2024-03-26 10:15:14.309309,Orin,22,74,6,50
44,20,1080,2024-03-26 10:15:14.371226,Orin,16,74,6,50
43,20,1080,2024-03-26 10:15:14.431072,Orin,22,74,6,50
42,20,1080,2024-03-26 10:15:14.490926,Orin,26,74,6,50
43,20,1080,2024-03-26 10:15:14.552313,Orin,19,74,6,50
42,20,1080,2024-03-26 10:15:14.611783,Orin,24,74,6,50
42,20,1080,2024-03-26 10:15:14.671971,Orin,24,74,6,50
43,20,1080,2024-03-26 10:15:14.733014,Orin,25,74,6,50
42,20,1080,2024-03-26 10:15:14.793004,Orin,18,74,6,50
43,20,1080,2024-03-26 10:15:14.854488,Orin,16,74,6,50
44,20,1080,2024-03-26 10:15:14.915564,Orin,19,74,6,50
43,20,1080,2024-03-26 10:15:14.975540,Orin,22,74,6,50
43,20,1080,2024-03-26 10:15:15.036763,Orin,21,74,6,50
43,20,1080,2024-03-26 10:15:15.096233,Orin,26,74,6,50
43,20,1080,2024-03-26 10:15:15.156847,Orin,22,74,6,50
43,20,1080,2024-03-26 10:15:15.217644,Orin,22,74,6,50
43,20,1080,2024-03-26 10:15:15.278010,Orin,22,74,6,50
43,20,1080,2024-03-26 10:15:15.338683,Orin,17,74,6,50
43,20,1080,2024-03-26 10:15:15.399170,Orin,22,74,6,50
43,20,1080,2024-03-26 10:15:15.460172,Orin,23,74,6,50
42,20,1080,2024-03-26 10:15:15.519608,Orin,22,74,6,50
43,20,1080,2024-03-26 10:15:15.580451,Orin,24,74,6,50
43,20,1080,2024-03-26 10:15:15.640672,Orin,26,74,6,50
43,20,1080,2024-03-26 10:15:15.701875,Orin,24,74,6,50
43,20,1080,2024-03-26 10:15:15.761817,Orin,20,74,6,50
44,20,1080,2024-03-26 10:15:15.822938,Orin,20,74,6,50
43,20,1080,2024-03-26 10:15:15.883103,Orin,22,74,6,50
43,20,1080,2024-03-26 10:15:15.943786,Orin,17,74,6,50
43,20,1080,2024-03-26 10:15:16.003468,Orin,27,74,6,50
43,20,1080,2024-03-26 10:15:16.064518,Orin,21,74,6,50
43,20,1080,2024-03-26 10:15:16.124245,Orin,27,74,6,50
43,20,1080,2024-03-26 10:15:16.185011,Orin,22,74,6,50
43,20,1080,2024-03-26 10:15:16.245089,Orin,22,74,6,50
44,20,1080,2024-03-26 10:15:16.306896,Orin,27,74,6,50
44,20,1080,2024-03-26 10:15:16.367084,Orin,24,74,6,50
44,20,1080,2024-03-26 10:15:16.428260,Orin,24,74,6,50
44,20,1080,2024-03-26 10:15:16.488147,Orin,22,74,6,50
44,20,1080,2024-03-26 10:15:16.549105,Orin,27,74,6,50
44,20,1080,2024-03-26 10:15:16.609573,Orin,21,74,6,50
43,20,1080,2024-03-26 10:15:16.669484,Orin,26,74,6,50
44,20,1080,2024-03-26 10:15:16.731126,Orin,19,74,6,50
43,20,1080,2024-03-26 10:15:16.790894,Orin,22,74,6,50
43,20,1080,2024-03-26 10:15:16.851635,Orin,25,74,6,50
43,20,1080,2024-03-26 10:15:16.911630,Orin,26,74,6,50
44,20,1080,2024-03-26 10:15:16.972944,Orin,24,74,6,50
44,20,1080,2024-03-26 10:15:17.033524,Orin,17,74,6,50
43,20,1080,2024-03-26 10:15:17.093129,Orin,24,74,6,50
42,20,1080,2024-03-26 10:15:17.153315,Orin,22,74,6,50
43,20,1080,2024-03-26 10:15:17.214290,Orin,26,74,6,50
43,20,1080,2024-03-26 10:15:17.275416,Orin,22,74,6,50
43,20,1080,2024-03-26 10:15:17.335910,Orin,22,74,6,50
43,20,1080,2024-03-26 10:15:17.396591,Orin,24,74,6,50
44,20,1080,2024-03-26 10:15:17.457940,Orin,24,74,6,50
44,20,1080,2024-03-26 10:15:17.518342,Orin,25,74,6,50
43,20,1080,2024-03-26 10:15:17.578597,Orin,22,74,6,50
44,20,1080,2024-03-26 10:15:17.640420,Orin,23,74,6,50
44,20,1080,2024-03-26 10:15:17.700918,Orin,25,74,6,50
44,20,1080,2024-03-26 10:15:17.761430,Orin,24,74,6,50
44,20,1080,2024-03-26 10:15:17.822003,Orin,19,74,6,50
44,20,1080,2024-03-26 10:15:17.881827,Orin,25,74,6,50
43,20,1080,2024-03-26 10:15:17.942134,Orin,20,74,6,50
